"especie","rot","regiao","inv","faz","proj","talhao","parcela","arv","fuste","cap","ht","hdom","idade","carac","dap"
"E.grandis",2,"Itatinga",1996,16,28,2,4,1,2,25,11,NA,4.18082192,"Z",7.957747
"E.grandis",2,"Itatinga",1996,16,28,2,4,2,3,30,13,NA,4.18082192,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,2,4,3,4,22,12,NA,4.18082192,"N",7.002817
"E.grandis",2,"Itatinga",1996,16,28,2,4,4,6,28,14,NA,4.18082192,"Z",8.912677
"E.grandis",2,"Itatinga",1996,16,28,2,4,5,8,22,13,NA,4.18082192,"Z",7.002817
"E.grandis",2,"Itatinga",1996,16,28,2,4,6,9,26,13,NA,4.18082192,"N",8.276057
"E.grandis",2,"Itatinga",1996,16,28,2,4,7,11,36,16,NA,4.18082192,"Z",11.459156
"E.grandis",2,"Itatinga",1996,16,28,2,4,9,13,32,15,NA,4.18082192,"Z",10.185916
"E.grandis",2,"Itatinga",1996,16,28,2,4,10,16,20,11,NA,4.18082192,"Z",6.366198
"E.grandis",2,"Itatinga",1996,16,28,2,4,13,20,40,16,16,4.18082192,"Z",12.732395
"E.grandis",2,"Itatinga",1996,16,28,2,4,29,39,41,17.5,17.5,4.18082192,"N",13.050705
"E.grandis",2,"Itatinga",1996,16,28,2,4,41,56,45,17,17,4.18082192,"N",14.323945
"E.grandis",2,"Itatinga",1996,16,28,2,4,53,69,39,15.5,15.5,4.18082192,"Z",12.414086
"E.grandis",2,"Itatinga",1996,16,28,2,4,65,83,45,17.5,17.5,4.18082192,"N",14.323945
"E.grandis",2,"Itatinga",1996,16,28,2,5,1,1,35,12,12.5,4.17808219,"Z",11.140846
"E.grandis",2,"Itatinga",1996,16,28,2,5,3,4,19,10,NA,4.17808219,"Z",6.047888
"E.grandis",2,"Itatinga",1996,16,28,2,5,5,8,20,9,NA,4.17808219,"Z",6.366198
"E.grandis",2,"Itatinga",1996,16,28,2,5,7,10,29,13,NA,4.17808219,"Z",9.230987
"E.grandis",2,"Itatinga",1996,16,28,2,5,12,17,40,14,14.5,4.17808219,"Z",12.732395
"E.grandis",2,"Itatinga",1996,16,28,2,5,14,19,29,10,NA,4.17808219,"Z",9.230987
"E.grandis",2,"Itatinga",1996,16,28,2,5,15,21,23,11,NA,4.17808219,"Z",7.321127
"E.grandis",2,"Itatinga",1996,16,28,2,5,18,25,19,8,NA,4.17808219,"N",6.047888
"E.grandis",2,"Itatinga",1996,16,28,2,5,19,26,20,8,NA,4.17808219,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,2,5,20,27,27,12,NA,4.17808219,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,2,5,37,51,39,13.5,13.5,4.17808219,"Z",12.414086
"E.grandis",2,"Itatinga",1996,16,28,2,5,52,69,38,13,13,4.17808219,"N",12.095776
"E.grandis",2,"Itatinga",1996,16,28,2,5,57,76,41,13,13,4.17808219,"Z",13.050705
"E.grandis",2,"Itatinga",1996,16,28,4,1,1,1,21,8,NA,3.49589041,"N",6.684508
"E.grandis",2,"Itatinga",1996,16,28,4,1,3,3,26,10,NA,3.49589041,"N",8.276057
"E.grandis",2,"Itatinga",1996,16,28,4,1,4,4,13,7,NA,3.49589041,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,4,1,5,5,13,6,NA,3.49589041,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,4,1,9,9,13,7,NA,3.49589041,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,4,1,10,10,27,11,NA,3.49589041,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,4,1,11,12,17,7,NA,3.49589041,"N",5.411268
"E.grandis",2,"Itatinga",1996,16,28,4,1,12,13,24,10,NA,3.49589041,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,4,1,16,17,14,6,NA,3.49589041,"Z",4.456338
"E.grandis",2,"Itatinga",1996,16,28,4,1,18,21,24,10,NA,3.49589041,"Z",7.639437
"E.grandis",2,"Itatinga",1996,16,28,4,1,25,30,32,13,13,3.49589041,"T",10.185916
"E.grandis",2,"Itatinga",1996,16,28,4,1,31,36,32,12,12,3.49589041,"Z",10.185916
"E.grandis",2,"Itatinga",1996,16,28,4,1,36,43,30,9,9,3.49589041,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,4,1,42,52,34,11,11,3.49589041,"Z",10.822536
"E.grandis",2,"Itatinga",1996,16,28,4,1,53,67,30,10,10,3.49589041,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,5,2,5,5,28,11,NA,3.49589041,"Z",8.912677
"E.grandis",2,"Itatinga",1996,16,28,5,2,7,8,31,13,13,3.49589041,"Z",9.867606
"E.grandis",2,"Itatinga",1996,16,28,5,2,7,9,33,12,12,3.49589041,"Z",10.504226
"E.grandis",2,"Itatinga",1996,16,28,5,2,13,15,27,10,NA,3.49589041,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,5,2,14,17,27,11,NA,3.49589041,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,5,2,18,21,27,10,NA,3.49589041,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,5,2,22,25,24,6,NA,3.49589041,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,5,2,24,27,24,9,NA,3.49589041,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,5,2,25,28,31,10,10.5,3.49589041,"N",9.867606
"E.grandis",2,"Itatinga",1996,16,28,5,2,26,29,22,10,NA,3.49589041,"Z",7.002817
"E.grandis",2,"Itatinga",1996,16,28,5,2,31,35,40,13,13,3.49589041,"Z",12.732395
"E.grandis",2,"Itatinga",1996,16,28,5,2,58,67,30,12,12,3.49589041,"Z",9.549297
"E.grandis",2,"Itatinga",1996,16,28,5,3,1,1,30,11,11,3.49589041,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,5,3,5,5,31,12,12,3.49589041,"N",9.867606
"E.grandis",2,"Itatinga",1996,16,28,5,3,6,6,25,11,NA,3.49589041,"N",7.957747
"E.grandis",2,"Itatinga",1996,16,28,5,3,7,7,30,12,NA,3.49589041,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,5,3,8,8,29,12,NA,3.49589041,"N",9.230987
"E.grandis",2,"Itatinga",1996,16,28,5,3,9,9,20,10,NA,3.49589041,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,5,3,11,11,23,12,NA,3.49589041,"Z",7.321127
"E.grandis",2,"Itatinga",1996,16,28,5,3,12,13,21,9,NA,3.49589041,"N",6.684508
"E.grandis",2,"Itatinga",1996,16,28,5,3,13,15,23,10,NA,3.49589041,"Z",7.321127
"E.grandis",2,"Itatinga",1996,16,28,5,3,15,17,23,11,NA,3.49589041,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,5,3,35,40,30,10.5,10.5,3.49589041,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,5,3,39,45,31,12.5,12.5,3.49589041,"Z",9.867606
"E.grandis",2,"Itatinga",1996,16,28,5,3,62,74,24,11.5,11.5,3.49589041,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,7,1,1,2,27,10,NA,4.41369863,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,7,1,5,6,16,5,NA,4.41369863,"N",5.092958
"E.grandis",2,"Itatinga",1996,16,28,7,1,8,9,43,15,15,4.41369863,"Z",13.687325
"E.grandis",2,"Itatinga",1996,16,28,7,1,8,10,45,17,17,4.41369863,"Z",14.323945
"E.grandis",2,"Itatinga",1996,16,28,7,1,12,14,30,9,NA,4.41369863,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,7,1,13,15,17,8,NA,4.41369863,"N",5.411268
"E.grandis",2,"Itatinga",1996,16,28,7,1,14,16,23,10,NA,4.41369863,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,7,1,16,19,28,12,NA,4.41369863,"Z",8.912677
"E.grandis",2,"Itatinga",1996,16,28,7,1,17,20,23,9,NA,4.41369863,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,7,1,18,21,35,13,NA,4.41369863,"N",11.140846
"E.grandis",2,"Itatinga",1996,16,28,7,1,19,23,31,14,NA,4.41369863,"Z",9.867606
"E.grandis",2,"Itatinga",1996,16,28,7,1,27,32,36,12.5,12.5,4.41369863,"N",11.459156
"E.grandis",2,"Itatinga",1996,16,28,7,1,33,39,39,14.5,14.5,4.41369863,"Z",12.414086
"E.grandis",2,"Itatinga",1996,16,28,7,1,64,73,37,14,14,4.41369863,"Z",11.777466
"E.grandis",2,"Itatinga",1996,16,28,7,2,3,4,28,11,NA,4.41369863,"Z",8.912677
"E.grandis",2,"Itatinga",1996,16,28,7,2,5,6,40,13,13,4.41369863,"N",12.732395
"E.grandis",2,"Itatinga",1996,16,28,7,2,6,7,17,5,NA,4.41369863,"N",5.411268
"E.grandis",2,"Itatinga",1996,16,28,7,2,7,8,17,6,NA,4.41369863,"N",5.411268
"E.grandis",2,"Itatinga",1996,16,28,7,2,8,9,30,11,NA,4.41369863,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,7,2,9,10,27,10,NA,4.41369863,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,7,2,12,13,23,9,NA,4.41369863,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,7,2,13,15,37,13,13,4.41369863,"Z",11.777466
"E.grandis",2,"Itatinga",1996,16,28,7,2,17,20,18,5,NA,4.41369863,"Z",5.729578
"E.grandis",2,"Itatinga",1996,16,28,7,2,19,22,29,10,NA,4.41369863,"N",9.230987
"E.grandis",2,"Itatinga",1996,16,28,7,2,25,29,39,14,14,4.41369863,"Z",12.414086
"E.grandis",2,"Itatinga",1996,16,28,7,2,25,28,38,13.5,13.5,4.41369863,"Z",12.095776
"E.grandis",2,"Itatinga",1996,16,28,7,2,48,55,39,13.5,13.5,4.41369863,"N",12.414086
"E.grandis",2,"Itatinga",1996,16,28,7,3,2,2,41,12,12,4.41369863,"N",13.050705
"E.grandis",2,"Itatinga",1996,16,28,7,3,3,3,28,11,NA,4.41369863,"N",8.912677
"E.grandis",2,"Itatinga",1996,16,28,7,3,5,5,32,12,NA,4.41369863,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,7,3,6,6,24,10,NA,4.41369863,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,7,3,8,8,45,13,13.5,4.41369863,"N",14.323945
"E.grandis",2,"Itatinga",1996,16,28,7,3,10,10,20,8,NA,4.41369863,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,7,3,15,15,21,9,NA,4.41369863,"N",6.684508
"E.grandis",2,"Itatinga",1996,16,28,7,3,17,18,34,14,NA,4.41369863,"Z",10.822536
"E.grandis",2,"Itatinga",1996,16,28,7,3,18,19,32,11,NA,4.41369863,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,7,3,19,20,13,4,NA,4.41369863,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,7,3,37,41,42,14,14,4.41369863,"N",13.369015
"E.grandis",2,"Itatinga",1996,16,28,7,3,42,46,43,14.5,14.5,4.41369863,"N",13.687325
"E.grandis",2,"Itatinga",1996,16,28,7,3,47,53,40,14.5,14.5,4.41369863,"Z",12.732395
"E.grandis",2,"Itatinga",1996,16,28,8,1,1,2,34,11,NA,3.91232877,"Z",10.822536
"E.grandis",2,"Itatinga",1996,16,28,8,1,4,5,27,9,NA,3.91232877,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,8,1,6,7,30,10,NA,3.91232877,"Z",9.549297
"E.grandis",2,"Itatinga",1996,16,28,8,1,12,14,23,8,NA,3.91232877,"Z",7.321127
"E.grandis",2,"Itatinga",1996,16,28,8,1,15,18,23,5,NA,3.91232877,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,8,1,18,21,30,7,NA,3.91232877,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,8,1,20,24,27,9,NA,3.91232877,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,8,1,22,26,20,9,NA,3.91232877,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,8,1,23,27,13,5,NA,3.91232877,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,8,1,27,31,26,9,NA,3.91232877,"Z",8.276057
"E.grandis",2,"Itatinga",1996,16,28,8,1,35,41,45,12.5,12.5,3.91232877,"Z",14.323945
"E.grandis",2,"Itatinga",1996,16,28,8,1,45,52,42,12.5,12.5,3.91232877,"N",13.369015
"E.grandis",2,"Itatinga",1996,16,28,8,1,47,55,36,13,13,3.91232877,"Z",11.459156
"E.grandis",2,"Itatinga",1996,16,28,8,1,54,62,37,10,10,3.91232877,"Z",11.777466
"E.grandis",2,"Itatinga",1996,16,28,8,1,54,63,40,12.5,12.5,3.91232877,"Z",12.732395
"E.grandis",2,"Itatinga",1996,16,28,8,2,1,2,24,10,NA,3.91232877,"Z",7.639437
"E.grandis",2,"Itatinga",1996,16,28,8,2,3,4,30,13,NA,3.91232877,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,8,2,4,6,30,13,NA,3.91232877,"Z",9.549297
"E.grandis",2,"Itatinga",1996,16,28,8,2,5,7,40,14,14.5,3.91232877,"N",12.732395
"E.grandis",2,"Itatinga",1996,16,28,8,2,6,8,23,13,NA,3.91232877,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,8,2,7,9,35,13,NA,3.91232877,"N",11.140846
"E.grandis",2,"Itatinga",1996,16,28,8,2,9,11,25,12,NA,3.91232877,"Z",7.957747
"E.grandis",2,"Itatinga",1996,16,28,8,2,10,13,15,7,NA,3.91232877,"N",4.774648
"E.grandis",2,"Itatinga",1996,16,28,8,2,11,15,27,12,NA,3.91232877,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,8,2,13,18,16,7,NA,3.91232877,"Z",5.092958
"E.grandis",2,"Itatinga",1996,16,28,8,2,22,28,37,14,14,3.91232877,"N",11.777466
"E.grandis",2,"Itatinga",1996,16,28,8,2,46,56,41,14,14,3.91232877,"Z",13.050705
"E.grandis",2,"Itatinga",1996,16,28,8,2,55,66,39,11.5,11.5,3.91232877,"N",12.414086
"E.grandis",2,"Itatinga",1996,16,28,8,2,57,68,37,12.5,12.5,3.91232877,"N",11.777466
"E.grandis",2,"Itatinga",1996,16,28,8,3,1,1,34,13,13,3.91232877,"N",10.822536
"E.grandis",2,"Itatinga",1996,16,28,8,3,2,2,30,11,NA,3.91232877,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,8,3,4,4,13,7,NA,3.91232877,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,8,3,5,5,32,11,NA,3.91232877,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,8,3,6,6,23,9,NA,3.91232877,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,8,3,7,7,23,10,NA,3.91232877,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,8,3,9,9,20,8,NA,3.91232877,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,8,3,10,11,28,11,NA,3.91232877,"Z",8.912677
"E.grandis",2,"Itatinga",1996,16,28,8,3,11,12,29,11,NA,3.91232877,"N",9.230987
"E.grandis",2,"Itatinga",1996,16,28,8,3,12,13,23,10,NA,3.91232877,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,8,3,28,30,36,14,14,3.91232877,"Z",11.459156
"E.grandis",2,"Itatinga",1996,16,28,8,3,34,39,36,13,13,3.91232877,"Z",11.459156
"E.grandis",2,"Itatinga",1996,16,28,8,3,40,47,36,13,13,3.91232877,"Z",11.459156
"E.grandis",2,"Itatinga",1996,16,28,8,3,47,56,41,13.5,13.5,3.91232877,"N",13.050705
"E.grandis",2,"Itatinga",1996,16,28,9,4,1,1,27,10,NA,4.07945205,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,9,4,2,2,25,10,NA,4.07945205,"N",7.957747
"E.grandis",2,"Itatinga",1996,16,28,9,4,3,3,32,12,NA,4.07945205,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,9,4,4,4,31,12,NA,4.07945205,"N",9.867606
"E.grandis",2,"Itatinga",1996,16,28,9,4,5,5,30,10,NA,4.07945205,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,9,4,6,6,13,7,NA,4.07945205,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,9,4,8,8,28,10,NA,4.07945205,"N",8.912677
"E.grandis",2,"Itatinga",1996,16,28,9,4,10,10,24,10,NA,4.07945205,"Z",7.639437
"E.grandis",2,"Itatinga",1996,16,28,9,4,12,14,18,7,NA,4.07945205,"Z",5.729578
"E.grandis",2,"Itatinga",1996,16,28,9,4,14,16,19,7,NA,4.07945205,"N",6.047888
"E.grandis",2,"Itatinga",1996,16,28,9,4,38,47,38,13,13,4.07945205,"N",12.095776
"E.grandis",2,"Itatinga",1996,16,28,9,4,50,60,35,14.5,14.5,4.07945205,"Z",11.140846
"E.grandis",2,"Itatinga",1996,16,28,9,4,50,61,42,14.5,14.5,4.07945205,"Z",13.369015
"E.grandis",2,"Itatinga",1996,16,28,9,4,58,69,48,14,14,4.07945205,"N",15.278875
"E.grandis",2,"Itatinga",1996,16,28,9,4,65,77,34,12,12,4.07945205,"N",10.822536
"E.grandis",2,"Itatinga",1996,16,28,10,3,8,8,33,8,NA,3.3369863,"N",10.504226
"E.grandis",2,"Itatinga",1996,16,28,10,3,25,25,27,7,NA,3.3369863,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,10,3,27,28,20,5,NA,3.3369863,"Z",6.366198
"E.grandis",2,"Itatinga",1996,16,28,10,3,42,44,28,8,NA,3.3369863,"N",8.912677
"E.grandis",2,"Itatinga",1996,16,28,10,3,48,50,26,6,NA,3.3369863,"N",8.276057
"E.grandis",2,"Itatinga",1996,16,28,12,1,1,1,27,12,NA,3.76164384,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,12,1,2,2,30,11,NA,3.76164384,"N",9.549297
"E.grandis",2,"Itatinga",1996,16,28,12,1,3,3,17,9,NA,3.76164384,"N",5.411268
"E.grandis",2,"Itatinga",1996,16,28,12,1,4,4,34,13,13,3.76164384,"N",10.822536
"E.grandis",2,"Itatinga",1996,16,28,12,1,5,5,27,12,NA,3.76164384,"N",8.594367
"E.grandis",2,"Itatinga",1996,16,28,12,1,6,6,21,9,NA,3.76164384,"N",6.684508
"E.grandis",2,"Itatinga",1996,16,28,12,1,7,7,23,11,NA,3.76164384,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,12,1,9,9,20,10,NA,3.76164384,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,12,1,10,10,21,11,NA,3.76164384,"N",6.684508
"E.grandis",2,"Itatinga",1996,16,28,12,1,11,11,31,12,NA,3.76164384,"N",9.867606
"E.grandis",2,"Itatinga",1996,16,28,12,1,18,19,33,13,13,3.76164384,"N",10.504226
"E.grandis",2,"Itatinga",1996,16,28,12,1,42,43,32,12,12,3.76164384,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,12,1,47,48,34,14,14,3.76164384,"N",10.822536
"E.grandis",2,"Itatinga",1996,16,28,12,1,60,62,35,13,13,3.76164384,"N",11.140846
"E.grandis",2,"Itatinga",1996,16,28,12,2,1,1,43,17,NA,3.76164384,"N",13.687325
"E.grandis",2,"Itatinga",1996,16,28,12,2,2,2,31,16,NA,3.76164384,"N",9.867606
"E.grandis",2,"Itatinga",1996,16,28,12,2,3,3,13,8,NA,3.76164384,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,12,2,5,5,36,17,NA,3.76164384,"N",11.459156
"E.grandis",2,"Itatinga",1996,16,28,12,2,6,6,24,15,NA,3.76164384,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,12,2,7,7,34,16,NA,3.76164384,"N",10.822536
"E.grandis",2,"Itatinga",1996,16,28,12,2,8,8,36,19,NA,3.76164384,"N",11.459156
"E.grandis",2,"Itatinga",1996,16,28,12,2,9,10,30,18,NA,3.76164384,"Z",9.549297
"E.grandis",2,"Itatinga",1996,16,28,12,2,11,13,36,18,NA,3.76164384,"Z",11.459156
"E.grandis",2,"Itatinga",1996,16,28,12,2,12,14,38,20,NA,3.76164384,"N",12.095776
"E.grandis",2,"Itatinga",1996,16,28,12,2,14,16,44,19,19,3.76164384,"N",14.005635
"E.grandis",2,"Itatinga",1996,16,28,12,2,17,19,52,21,21,3.76164384,"N",16.552114
"E.grandis",2,"Itatinga",1996,16,28,12,2,38,43,48,20.5,20.5,3.76164384,"N",15.278875
"E.grandis",2,"Itatinga",1996,16,28,12,2,54,60,47,19.5,19.5,3.76164384,"N",14.960565
"E.grandis",2,"Itatinga",1996,16,28,12,2,65,72,45,19,19,3.76164384,"N",14.323945
"E.grandis",2,"Itatinga",1996,16,28,12,3,1,1,24,13,NA,3.76164384,"Z",7.639437
"E.grandis",2,"Itatinga",1996,16,28,12,3,2,3,29,15,NA,3.76164384,"N",9.230987
"E.grandis",2,"Itatinga",1996,16,28,12,3,3,4,32,16,NA,3.76164384,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,12,3,4,5,31,18,NA,3.76164384,"N",9.867606
"E.grandis",2,"Itatinga",1996,16,28,12,3,5,7,27,15,NA,3.76164384,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,12,3,7,9,31,16,NA,3.76164384,"N",9.867606
"E.grandis",2,"Itatinga",1996,16,28,12,3,8,10,34,16,NA,3.76164384,"N",10.822536
"E.grandis",2,"Itatinga",1996,16,28,12,3,9,12,43,19,19,3.76164384,"Z",13.687325
"E.grandis",2,"Itatinga",1996,16,28,12,3,10,13,35,16,NA,3.76164384,"N",11.140846
"E.grandis",2,"Itatinga",1996,16,28,12,3,11,14,32,16,NA,3.76164384,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,12,3,22,27,42,20,20,3.76164384,"N",13.369015
"E.grandis",2,"Itatinga",1996,16,28,12,3,34,40,40,18,18,3.76164384,"Z",12.732395
"E.grandis",2,"Itatinga",1996,16,28,12,3,41,47,39,18.5,18.5,3.76164384,"N",12.414086
"E.grandis",2,"Itatinga",1996,16,28,12,3,42,48,39,16.5,16.5,3.76164384,"N",12.414086
"E.grandis",2,"Itatinga",1996,16,28,14,1,1,1,23,9,NA,3.3260274,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,14,1,4,4,23,8,NA,3.3260274,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,14,1,5,5,29,11,NA,3.3260274,"Z",9.230987
"E.grandis",2,"Itatinga",1996,16,28,14,1,6,7,21,10,NA,3.3260274,"N",6.684508
"E.grandis",2,"Itatinga",1996,16,28,14,1,7,8,20,11,NA,3.3260274,"Z",6.366198
"E.grandis",2,"Itatinga",1996,16,28,14,1,11,14,32,12,NA,3.3260274,"Z",10.185916
"E.grandis",2,"Itatinga",1996,16,28,14,1,12,15,16,7,NA,3.3260274,"N",5.092958
"E.grandis",2,"Itatinga",1996,16,28,14,1,13,16,32,9,NA,3.3260274,"N",10.185916
"E.grandis",2,"Itatinga",1996,16,28,14,1,17,20,34,9,13.5,3.3260274,"N",10.822536
"E.grandis",2,"Itatinga",1996,16,28,14,1,18,21,42,13,13.5,3.3260274,"Z",13.369015
"E.grandis",2,"Itatinga",1996,16,28,14,1,61,68,18,11,11,3.3260274,"N",5.729578
"E.grandis",2,"Itatinga",1996,16,28,14,1,62,70,33,13,13,3.3260274,"Z",10.504226
"E.grandis",2,"Itatinga",1996,16,28,14,2,3,3,27,10,NA,3.32876712,"Z",8.594367
"E.grandis",2,"Itatinga",1996,16,28,14,2,5,6,33,11,NA,3.32876712,"Z",10.504226
"E.grandis",2,"Itatinga",1996,16,28,14,2,6,8,21,9,NA,3.32876712,"N",6.684508
"E.grandis",2,"Itatinga",1996,16,28,14,2,7,10,22,10,10,3.32876712,"Z",7.002817
"E.grandis",2,"Itatinga",1996,16,28,14,2,7,9,30,10,NA,3.32876712,"Z",9.549297
"E.grandis",2,"Itatinga",1996,16,28,14,2,8,11,37,10,NA,3.32876712,"N",11.777466
"E.grandis",2,"Itatinga",1996,16,28,14,2,9,12,31,11,NA,3.32876712,"Z",9.867606
"E.grandis",2,"Itatinga",1996,16,28,14,2,10,14,26,10,NA,3.32876712,"N",8.276057
"E.grandis",2,"Itatinga",1996,16,28,14,2,11,15,17,7,NA,3.32876712,"N",5.411268
"E.grandis",2,"Itatinga",1996,16,28,14,2,14,18,22,8,NA,3.32876712,"Z",7.002817
"E.grandis",2,"Itatinga",1996,16,28,14,2,15,20,20,8,NA,3.32876712,"Z",6.366198
"E.grandis",2,"Itatinga",1996,16,28,14,2,58,71,29,9,9,3.32876712,"N",9.230987
"E.grandis",2,"Itatinga",1996,16,28,14,2,61,75,21,13,13,3.32876712,"Z",6.684508
"E.grandis",2,"Itatinga",1996,16,28,14,3,1,1,24,10,NA,3.32876712,"Z",7.639437
"E.grandis",2,"Itatinga",1996,16,28,14,3,3,4,19,8,NA,3.32876712,"N",6.047888
"E.grandis",2,"Itatinga",1996,16,28,14,3,4,5,23,7,NA,3.32876712,"N",7.321127
"E.grandis",2,"Itatinga",1996,16,28,14,3,5,6,20,7,NA,3.32876712,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,14,3,7,8,24,8,NA,3.32876712,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,14,3,8,9,13,6,NA,3.32876712,"N",4.138029
"E.grandis",2,"Itatinga",1996,16,28,14,3,9,10,14,6,NA,3.32876712,"N",4.456338
"E.grandis",2,"Itatinga",1996,16,28,14,3,12,13,35,11,NA,3.32876712,"Z",11.140846
"E.grandis",2,"Itatinga",1996,16,28,14,3,13,15,16,8,NA,3.32876712,"N",5.092958
"E.grandis",2,"Itatinga",1996,16,28,14,3,14,16,16,7,NA,3.32876712,"N",5.092958
"E.grandis",2,"Itatinga",1996,16,28,14,3,21,24,22,12,12,3.32876712,"N",7.002817
"E.grandis",2,"Itatinga",1996,16,28,14,3,25,28,16,12,12,3.32876712,"N",5.092958
"E.grandis",2,"Itatinga",1996,16,28,14,4,1,1,24,8,NA,3.32876712,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,14,4,3,3,15,6,NA,3.32876712,"N",4.774648
"E.grandis",2,"Itatinga",1996,16,28,14,4,4,4,16,6,NA,3.32876712,"N",5.092958
"E.grandis",2,"Itatinga",1996,16,28,14,4,6,6,24,8,NA,3.32876712,"N",7.639437
"E.grandis",2,"Itatinga",1996,16,28,14,4,8,8,15,5,NA,3.32876712,"N",4.774648
"E.grandis",2,"Itatinga",1996,16,28,14,4,10,10,22,9,NA,3.32876712,"N",7.002817
"E.grandis",2,"Itatinga",1996,16,28,14,4,11,11,18,8,NA,3.32876712,"N",5.729578
"E.grandis",2,"Itatinga",1996,16,28,14,4,12,12,15,7,NA,3.32876712,"N",4.774648
"E.grandis",2,"Itatinga",1996,16,28,14,4,13,13,25,9,NA,3.32876712,"N",7.957747
"E.grandis",2,"Itatinga",1996,16,28,14,4,14,14,20,8,NA,3.32876712,"N",6.366198
"E.grandis",2,"Itatinga",1996,16,28,14,4,24,26,42,12,12,3.32876712,"Z",13.369015
"E.grandis",2,"Itatinga",1996,16,28,14,4,44,52,15,9.5,9.5,3.32876712,"N",4.774648
"E.grandis",2,"Itatinga",1996,16,28,14,7,1,1,17,8,NA,3.32876712,"Z",5.411268
"E.grandis",2,"Itatinga",1996,16,28,14,7,1,2,13,9.5,9.5,3.32876712,"Z",4.138029
"E.grandis",2,"Itatinga",1996,16,28,14,7,3,4,18,8,NA,3.32876712,"N",5.729578
